t x y 
0.0054 -7000.29137001602 992.910702738776
0.00541 -6961.2777789735 987.802491396999
0.00542 -6921.880754133 982.623676966615
0.00543 -6883.26180150957 977.554186666457
0.00544 -6844.84758396633 972.50584796187
0.00545 -6806.0458501907 967.386430397408
0.00546 -6768.02394361519 962.377356912633
0.00547 -6730.18525500698 957.38584056254
0.00548 -6692.54672537748 952.415136122328
0.00549 -6655.095924671 947.463184127944
0.0055 -6616.66110479557 942.346675716491
0.00551 -6579.58930796875 937.432794513302
0.00552 -6542.70068347034 932.537241453321
0.00553 -6505.40479473337 927.567161304007
0.00554 -6468.88366688898 922.708546974234
0.00555 -6432.54292822776 917.868067030622
0.00556 -6396.3652955775 913.042481344879
0.00557 -6360.37293941059 908.236278623719
0.00558 -6323.99202052603 903.359591298319
0.00559 -6288.35273573518 898.58897401982
0.0056 -6252.87701114755 893.834007629237
0.00561 -6217.01253048171 889.0085768037
0.00562 -6181.89763817069 884.291572450454
0.00563 -6146.37520238943 879.500608568735
0.00564 -6111.58331277462 874.814679405113
0.00565 -6076.96448484165 870.146958172833
0.00566 -6041.94611360122 865.406893396359
0.00567 -6007.65034716086 860.771063009348
0.00568 -5972.96070172287 856.064192518681
0.00569 -5938.99942187377 851.463036395896
0.0057 -5905.18824842449 846.876213735743
0.00571 -5870.97488314832 842.216738303377
0.00572 -5837.49072460769 837.663887583213
0.00573 -5804.16295046482 833.126895050126
0.00574 -5770.98176365066 828.603942344637
0.00575 -5737.95445424574 824.09659556612
0.00576 -5704.52116184771 819.516130982094
0.00577 -5671.25108512858 814.953104708708
0.00578 -5638.68140338053 810.492244425625
0.00579 -5606.260928423 806.046544169657
0.0058 -5573.98852565569 801.615895423395
0.00581 -5541.30808260631 797.111888838384
0.00582 -5508.78531283188 792.624816975828
0.00583 -5476.94444622139 788.237229884829
0.00584 -5445.25608618702 783.866037698924
0.00585 -5413.7102693099 779.509366766149
0.00586 -5382.29683719164 775.165299045245
0.00587 -5351.04195617721 770.839170524462
0.00588 -5319.36745396165 766.437573568748
0.00589 -5287.82490203437 762.048560712483
0.0059 -5256.96943504999 757.761410998291
0.00591 -5226.25940039338 753.490013096396
0.00592 -5195.68460933874 749.232432925832
0.00593 -5164.68826666977 744.899112341534
0.00594 -5134.38298043311 740.669109379213
0.00595 -5104.19907666273 736.45054165658
0.00596 -5073.60340817616 732.158168967621
0.00597 -5043.69250438281 727.968492109983
0.00598 -5013.35841026878 723.702844925793
0.00599 -4983.69758740155 719.537852791811
0.006 -4954.1724401742 715.387664300347
0.00601 -4924.22456320048 711.161560649952
0.00602 -4895.03196726568 707.053268682045
0.00603 -4866.15232765716 702.995767724932
0.00604 -4836.95035449924 698.882814872358
0.00605 -4808.40702588085 694.868705120145
0.00606 -4779.97903048625 690.865947260549
0.00607 -4751.13112651374 686.788013970554
0.00608 -4722.93524398565 682.80817833937
0.00609 -4694.86293388145 678.8415411141
0.0061 -4666.89300217007 674.883899909174
0.00611 -4638.5002611353 670.85062537149
0.00612 -4610.22050606439 666.828424793525
0.00613 -4582.58428348333 662.903421704825
0.00614 -4555.06672848777 658.991056352734
0.00615 -4527.12507295442 655.002830117464
0.00616 -4499.82344083161 651.111484345645
0.00617 -4472.61560771778 647.228058454471
0.00618 -4445.52401072154 643.357022656874
0.00619 -4418.53476897811 639.495805913617
0.0062 -4391.12115013602 635.558613257003
0.00621 -4364.33831240787 631.717284687845
0.00622 -4337.65633873687 627.885620919681
0.00623 -4310.54786509233 623.97764362663
0.00624 -4283.54097632328 620.079398781821
0.00625 -4257.16946080568 616.278563335629
0.00626 -4230.8845548131 612.484786852173
0.00627 -4204.69606436999 608.700144728929
0.00628 -4178.09065614721 604.841155776815
0.00629 -4152.10524104536 601.076943356525
0.0063 -4126.21253736479 597.321411203907
0.00631 -4099.8817296138 593.487111292927
0.00632 -4074.17618104687 589.749183743619
0.00633 -4048.56206954376 586.019803737246
0.00634 -4022.50785147578 582.211318670663
0.00635 -3997.08702200268 578.501223037499
0.00636 -3971.7429094069 574.796942004475
0.00637 -3945.97035711883 571.01585802718
0.00638 -3920.81482591481 567.330308696645
0.00639 -3895.21808279148 563.565404014278
0.0064 -3870.22552656057 559.893587435622
0.00641 -3845.31675315223 556.229363646332
0.00642 -3819.98991363485 552.490451005654
0.00643 -3795.26201510851 548.844035969302
0.00644 -3770.60539482245 545.202745879087
0.00645 -3746.0421202575 541.57119518013
0.00646 -3721.04756324724 537.862286704026
0.00647 -3696.13576446863 534.160838549011
0.00648 -3671.81607538448 530.551138789096
0.00649 -3647.56360022358 526.946025550946
0.0065 -3623.41250615924 523.352626619921
0.00651 -3599.33887196413 519.766054668319
0.00652 -3575.31837670609 516.181329002232
0.00653 -3550.87698506595 512.521331955042
