t x y 
0.00631 24.5937738450144 574.553845523211
0.00632 24.4388759434294 570.815917973903
0.00633 24.2843321707232 567.08653796753
0.00634 24.1265100773091 563.278052900947
0.00635 23.9727652963439 559.567957267782
0.00636 23.8192613828108 555.863676234759
0.00637 23.6625745569748 552.082592257464
0.00638 23.5098467349027 548.397042926928
0.00639 23.3538302187046 544.632138244561
0.0064 23.2016713132878 540.960321665906
0.00641 23.0498269747969 537.296097876616
0.00642 22.8948873408244 533.557185235938
0.00643 22.7437808504251 529.910770199585
0.00644 22.5928866501752 526.269480109371
0.00645 22.4423959832736 522.637929410414
0.00646 22.288699409766 518.929020934309
0.00647 22.1353119140319 515.227572779294
0.00648 21.9857265189711 511.617873019379
0.00649 21.8363311028697 508.01275978123
0.0065 21.6874210727727 504.419360850204
0.00651 21.5387938773057 500.832788898602
0.00652 21.3902430954716 497.248063232516
0.00653 21.2385728756298 493.588066185326
0.00654 21.0872846422555 489.937288537532
0.00655 20.9397558850432 486.377230562545
0.00656 20.7923862516032 482.82101450269
