t px py theta vx vy omega ax ay alpha 
0.00271 -0.04541840923 2.362435193e-06 0 -3.505559 0 0 -1176.25 0 0
0.00272 -0.04545352347 2.362435193e-06 0 -3.517288 0 0 -1169.65 0 0
0.00273 -0.04548875467 2.362435193e-06 0 -3.528952 0 0 -1163.1 0 0
0.00274 -0.04552410218 2.362435193e-06 0 -3.54055 0 0 -1156.5 0 0
0.00275 -0.04555956534 2.362435193e-06 0 -3.552082 0 0 -1149.9 0 0
0.00276 -0.04559514349 2.362435193e-06 0 -3.563548 0 0 -1143.3 0 0
0.00277 -0.04563083597 2.362435193e-06 0 -3.574948 0 0 -1136.7 0 0
0.00278 -0.04566664212 2.362435193e-06 0 -3.586282 0 0 -1130.15 0 0
0.00279 -0.04570256128 2.362435193e-06 0 -3.597551 0 0 -1123.55 0 0
0.0028 -0.0457385928 2.362435193e-06 0 -3.608753 0 0 -1116.9 0 0
0.00281 -0.04577473601 2.362435193e-06 0 -3.619889 0 0 -1110.35 0 0
0.00282 -0.04581099026 2.362435193e-06 0 -3.63096 0 0 -1103.8 0 0
0.00283 -0.04584735488 2.362435193e-06 0 -3.641965 0 0 -1097.15 0 0
0.00284 -0.04588382922 2.362435193e-06 0 -3.652903 0 0 -1090.55 0 0
0.00285 -0.04592041262 2.362435193e-06 0 -3.663776 0 0 -1084 0 0
0.00286 -0.04595710441 2.362435193e-06 0 -3.674583 0 0 -1077.35 0 0
0.00287 -0.04599390394 2.362435193e-06 0 -3.685323 0 0 -1070.75 0 0
0.00288 -0.04603081055 2.362435193e-06 0 -3.695998 0 0 -1064.2 0 0
0.00289 -0.04606782357 2.362435193e-06 0 -3.706607 0 0 -1057.6 0 0
0.0029 -0.04610494236 2.362435193e-06 0 -3.71715 0 0 -1051 0 0
0.00291 -0.04614216624 2.362435193e-06 0 -3.727627 0 0 -1044.4 0 0
0.00292 -0.04617949457 2.362435193e-06 0 -3.738038 0 0 -1037.8 0 0
0.00293 -0.04621692667 2.362435193e-06 0 -3.748383 0 0 -1031.2 0 0
0.00294 -0.0462544619 2.362435193e-06 0 -3.758662 0 0 -1024.6 0 0
0.00295 -0.04629209958 2.362435193e-06 0 -3.768875 0 0 -1018 0 0
0.00296 -0.04632983907 2.362435193e-06 0 -3.779022 0 0 -1011.4 0 0
0.00297 -0.04636767969 2.362435193e-06 0 -3.789103 0 0 -1004.8 0 0
0.00298 -0.0464056208 2.362435193e-06 0 -3.799118 0 0 -998.25 0 0
0.00299 -0.04644366173 2.362435193e-06 0 -3.809068 0 0 -991.65 0 0
0.003 -0.04648180182 2.362435193e-06 0 -3.818951 0 0 -985.05 0 0
0.00301 -0.04652004042 2.362435193e-06 0 -3.828769 0 0 -978.45 0 0
0.00302 -0.04655837687 2.362435193e-06 0 -3.83852 0 0 -971.85 0 0
0.00303 -0.0465968105 2.362435193e-06 0 -3.848206 0 0 -965.3 0 0
0.00304 -0.04663534066 2.362435193e-06 0 -3.857826 0 0 -958.7 0 0
0.00305 -0.04667396669 2.362435193e-06 0 -3.86738 0 0 -952.1 0 0
0.00306 -0.04671268793 2.362435193e-06 0 -3.876868 0 0 -945.5 0 0
0.00307 -0.04675150372 2.362435193e-06 0 -3.88629 0 0 -938.85 0 0
0.00308 -0.04679041339 2.362435193e-06 0 -3.895645 0 0 -932.25 0 0
0.00309 -0.04682941629 2.362435193e-06 0 -3.904935 0 0 -925.7 0 0
0.0031 -0.04686851176 2.362435193e-06 0 -3.914159 0 0 -919.1 0 0
0.00311 -0.04690769914 2.362435193e-06 0 -3.923317 0 0 -912.5 0 0
0.00312 -0.04694697777 2.362435193e-06 0 -3.932409 0 0 -905.9 0 0
0.00313 -0.04698634699 2.362435193e-06 0 -3.941435 0 0 -899.35 0 0
0.00314 -0.04702580615 2.362435193e-06 0 -3.950396 0 0 -892.75 0 0
